Population	Parent	Identity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	AlleleCount
0	873	1588	0	0	1	5	1.000000	1.000000	27.167362	1
1	1471	1589	1	0	0	6	1.041302	1.000000	27.169090	1
1	978	1594	1	0	1	3	1.195405	1.000000	27.214569	1
1	1099	1595	1	0	0	7	1.268862	1.000000	27.215725	1
1	1200	1597	0	0	1	5	1.000000	1.000000	27.223011	1
1	1507	1601	0	0	0	8	1.000000	1.000000	27.238775	1
0	712	1605	0	0	1	5	1.000000	1.000000	27.249563	1
1	22	1616	0	0	1	2	1.000000	1.000000	27.329121	1
1	36	1607	0	0	1	3	1.000000	1.000000	27.260389	1
0	183	1610	0	0	1	3	1.000000	1.000000	27.282579	1
1	1166	1615	0	0	0	8	1.000000	1.000000	27.315449	1
1	36	1617	0	0	1	3	1.000000	1.000000	27.341757	1
5	16	1619	0	0	0	3	1.000000	1.000000	27.389303	5
1	84	1620	0	0	1	2	1.000000	1.000000	27.397369	1
1	1588	1627	0	0	0	7	1.000000	1.000000	27.449537	1
1	1546	1626	1	0	1	6	1.149478	1.000000	27.434238	1
1	1445	1631	0	0	0	6	1.000000	1.000000	27.471453	1
0	1123	1630	2	0	1	5	1.284807	1.000000	27.458757	1
1	1491	1633	1	0	0	6	1.268862	1.000000	27.480959	1
0	183	1634	0	0	1	3	1.000000	1.000000	27.514994	1
1	1555	1639	1	0	0	5	1.006013	1.000000	27.535952	1
1	834	1638	1	0	0	6	1.003059	1.000000	27.530371	1
1	1024	1640	0	0	1	3	1.000000	1.000000	27.542408	1
1	1370	1641	0	0	0	3	1.000000	1.000000	27.543119	1
1	1407	1642	2	0	0	3	1.060482	1.000000	27.548166	1
1	547	1644	0	0	0	6	1.000000	1.000000	27.566135	1
0	1079	1650	1	0	1	4	1.383612	1.000000	27.587885	1
1	1192	1649	0	0	0	4	1.000000	1.000000	27.584661	1
1	945	1654	0	0	1	8	1.000000	1.000000	27.615997	1
0	471	1653	0	0	1	5	1.000000	1.000000	27.607359	1
1	1341	1655	0	0	0	5	1.000000	1.000000	27.637407	1
0	1341	1658	0	0	1	5	1.000000	1.000000	27.658831	5
1	1593	1657	0	0	0	6	1.000000	1.000000	27.650358	1
1	168	1660	0	0	0	3	1.000000	1.000000	27.680779	1
0	1630	1661	2	0	1	6	1.284807	1.000000	27.685955	1
1	211	1663	0	0	0	4	1.000000	1.000000	27.696781	1
1	1175	1664	0	0	1	7	1.000000	1.000000	27.700117	2
1	1333	1665	0	0	0	6	1.000000	1.000000	27.718988	1
1	553	1669	1	0	1	5	1.268862	1.000000	27.746828	2
0	553	1670	1	0	1	5	1.268862	1.000000	27.746828	1
0	1068	1672	1	0	1	4	1.120702	1.000000	27.766884	1
1	871	1675	0	0	0	5	1.000000	1.000000	27.786764	1
1	79	1679	0	0	0	3	1.000000	1.000000	27.803490	1
1	938	1682	1	0	0	2	1.002821	1.000000	27.813013	1
1	565	1681	0	0	0	6	1.000000	1.000000	27.808832	1
1	500	1683	0	0	0	3	1.000000	1.000000	27.816753	1
1	1411	1684	0	0	0	6	1.000000	1.000000	27.827782	1
1	0	1686	0	0	0	1	1.000000	1.000000	27.837999	1
2	23	1687	1	0	0	1	1.217627	1.000000	27.841148	2
1	794	1688	0	0	0	6	1.000000	1.000000	27.841236	1
0	764	1691	0	0	1	3	1.000000	1.000000	27.857901	1
1	471	1693	0	0	0	5	1.000000	1.000000	27.870758	1
1	1089	1694	0	0	0	6	1.000000	1.000000	27.878839	1
1	425	1695	0	0	0	2	1.000000	1.000000	27.879183	1
1	1207	1696	0	0	1	6	1.000000	1.000000	27.893602	1
1	759	1697	0	0	0	5	1.000000	1.000000	27.896914	1
1	1078	1704	0	0	0	3	1.000000	1.000000	27.951118	1
0	471	1700	0	0	1	5	1.000000	1.000000	27.935032	1
1	1580	1713	0	0	1	7	1.000000	1.000000	27.991304	1
0	1359	1702	2	0	1	6	1.455147	1.000000	27.937592	1
0	1350	1706	2	0	1	3	1.159368	1.000000	27.957661	1
2	500	1714	0	0	1	3	1.000000	1.000000	27.994095	2
1	1670	1709	1	0	0	6	1.268862	1.000000	27.965164	1
0	1079	1718	2	0	1	3	1.515853	1.000000	28.018509	1
1	0	1717	1	0	1	0	1.104226	1.000000	28.011526	1
0	1072	1719	1	0	1	5	1.121654	1.000000	28.036549	1
1	1610	1720	0	0	0	4	1.000000	1.000000	28.041872	1
1	1230	1726	1	0	0	4	1.137217	1.000000	28.065693	1
1	1170	1723	0	0	1	6	1.000000	1.000000	28.052370	5
1	1135	1728	2	0	0	2	1.336902	1.000000	28.086073	1
0	1399	1730	0	0	1	7	1.000000	1.000000	28.108799	1
1	719	1731	0	0	0	3	1.000000	1.000000	28.117380	1
2	553	1734	1	0	0	5	1.268862	1.000000	28.127310	2
1	1205	1735	1	0	0	3	1.128709	1.000000	28.133175	1
1	1700	1736	1	0	0	6	1.078021	1.000000	28.147976	1
0	350	1741	3	0	1	4	1.469560	1.000000	28.168413	1
1	1166	1738	0	0	0	8	1.000000	1.000000	28.150532	1
1	1517	1743	0	0	0	5	1.000000	1.000000	28.193272	1
1	183	1748	1	0	0	3	1.034979	1.000000	28.227196	1
1	879	1746	0	0	0	5	1.000000	1.000000	28.207714	1
1	84	1749	0	0	0	2	1.000000	1.000000	28.230299	1
1	657	1754	0	0	1	6	1.000000	1.000000	28.278646	1
1	1719	1752	1	0	0	6	1.121654	1.000000	28.248081	1
0	183	1755	0	0	1	3	1.000000	1.000000	28.278690	1
1	11	1756	0	0	0	3	1.000000	1.000000	28.279699	1
1	1109	1762	0	0	0	5	1.000000	1.000000	28.300383	1
1	1658	1758	0	0	1	6	1.000000	1.000000	28.290958	4
1	182	1768	0	0	0	3	1.000000	1.000000	28.334700	1
0	2	1770	0	0	1	2	1.000000	1.000000	28.341116	1
0	922	1793	0	0	1	6	1.000000	1.000000	28.432734	1
1	1061	1772	0	0	1	6	1.000000	1.000000	28.356270	1
1	998	1774	1	0	0	2	1.013306	1.000000	28.365000	1
1	1133	1776	1	0	0	2	1.074431	1.000000	28.382109	1
1	1416	1778	0	0	1	4	1.000000	1.000000	28.385408	1
1	577	1790	0	0	0	2	1.000000	1.000000	28.412363	1
1	1374	1781	0	0	1	5	1.000000	1.000000	28.388929	1
1	1515	1787	1	0	0	6	1.024801	1.000000	28.405975	1
1	1079	1783	1	0	0	4	1.383612	1.000000	28.389141	1
1	1528	1785	1	0	0	5	1.383612	1.000000	28.392937	1
1	1489	1789	0	0	0	9	1.000000	1.000000	28.408289	1
1	360	1794	0	0	0	3	1.000000	1.000000	28.440958	1
1	1755	1795	0	0	1	4	1.000000	1.000000	28.440977	1
1	1650	1798	1	0	0	5	1.383612	1.000000	28.456282	1
1	1534	1797	0	0	0	5	1.000000	1.000000	28.451336	1
0	796	1800	0	0	1	5	1.000000	1.000000	28.462805	1
1	1486	1801	0	0	0	6	1.000000	1.000000	28.463793	1
1	837	1802	0	0	0	4	1.000000	1.000000	28.472443	1
1	1252	1805	0	0	0	7	1.000000	1.000000	28.475868	1
0	1208	1804	0	0	1	5	1.000000	1.000000	28.474405	1
1	1284	1806	1	0	0	2	1.061154	1.000000	28.478123	1
1	870	1816	0	0	0	6	1.000000	1.000000	28.519855	1
1	1278	1808	0	0	0	8	1.000000	1.000000	28.480089	1
1	1357	1812	1	0	0	4	1.063726	1.000000	28.509941	1
1	616	1814	1	0	1	3	1.383612	1.000000	28.515007	1
1	23	1815	1	0	0	1	1.017373	1.000000	28.515326	1
1	1528	1819	1	0	1	5	1.383612	1.000000	28.540022	3
2	471	1820	0	0	0	5	1.000000	1.000000	28.544615	2
2	1359	1821	2	0	0	6	1.455147	1.000000	28.552206	2
2	837	1822	0	0	0	4	1.000000	1.000000	28.567369	2
3	1069	1823	1	0	1	4	1.383612	1.000000	28.568747	8
1	259	1836	0	0	0	4	1.000000	1.000000	28.619875	1
0	915	1825	1	0	1	3	1.034126	1.000000	28.577641	2
1	1256	1826	1	0	0	3	1.029342	1.000000	28.582645	1
0	1451	1828	0	0	1	7	1.000000	1.000000	28.589657	2
0	1547	1834	0	0	1	5	1.000000	1.000000	28.609995	1
1	937	1830	0	0	0	7	1.000000	1.000000	28.594112	1
1	1006	1850	0	0	0	7	1.000000	1.000000	28.694252	1
0	553	1837	1	0	1	5	1.268862	1.000000	28.620701	1
1	979	1838	0	0	0	5	1.000000	1.000000	28.622459	1
0	1576	1847	1	0	1	4	1.149032	1.000000	28.681190	1
2	553	1848	1	0	0	5	1.268862	1.000000	28.685303	2
0	1741	1849	3	0	1	5	1.469560	1.000000	28.688902	1
1	1086	1852	0	0	0	4	1.000000	1.000000	28.704191	1
1	1169	1854	0	0	0	6	1.000000	1.000000	28.731270	1
2	1169	1855	0	0	0	6	1.000000	1.000000	28.731270	2
2	796	1857	0	0	0	5	1.000000	1.000000	28.743258	2
1	0	1865	0	0	1	1	1.000000	1.000000	28.780394	1
1	1528	1859	1	0	1	5	1.383612	1.000000	28.762564	1
2	281	1860	0	0	1	3	1.000000	1.000000	28.765936	4
2	796	1875	0	0	0	6	1.000000	1.000000	28.821518	2
1	0	1862	0	0	0	1	1.000000	1.000000	28.777029	1
1	1191	1864	0	0	0	6	1.000000	1.000000	28.780005	1
1	1156	1874	0	0	0	5	1.000000	1.000000	28.815441	1
1	602	1878	1	0	0	2	1.031538	1.000000	28.843834	1
1	1540	1877	0	0	0	8	1.000000	1.000000	28.824841	1
1	1421	1889	0	0	0	4	1.000000	1.000000	28.885294	1
1	1558	1883	1	0	0	5	1.383612	1.000000	28.859787	1
0	539	1888	0	0	1	3	1.000000	1.000000	28.881021	1
0	494	1890	0	0	1	6	1.000000	1.000000	28.894484	1
0	1053	1885	2	0	1	5	1.405935	1.000000	28.863108	1
1	703	1886	0	0	0	4	1.000000	1.000000	28.865202	1
0	1888	1895	0	0	1	4	1.000000	1.000000	28.909117	1
1	1890	1894	0	0	0	7	1.000000	1.000000	28.908545	1
1	1105	1896	1	0	1	6	1.013969	1.000000	28.913908	3
1	1828	1898	0	0	1	8	1.000000	1.000000	28.924282	2
1	1481	1900	0	0	0	5	1.000000	1.000000	28.927757	1
1	471	1901	0	0	1	5	1.000000	1.000000	28.932369	1
1	657	1902	0	0	0	6	1.000000	1.000000	28.946957	1
1	227	1909	0	0	1	3	1.000000	1.000000	28.970499	1
3	1723	1905	0	0	1	7	1.000000	1.000000	28.954708	3
0	481	1908	0	0	1	3	1.000000	1.000000	28.965258	1
1	955	1910	0	0	0	8	1.000000	1.000000	28.974144	1
1	1706	1913	2	0	0	4	1.159368	1.000000	29.001856	1
1	2	1914	0	0	1	3	1.000000	1.000000	29.002169	1
0	1141	1916	0	0	1	5	1.000000	1.000000	29.022240	1
1	36	1917	0	0	0	3	1.000000	1.000000	29.022966	1
1	1090	1918	1	0	0	4	1.088823	1.000000	29.046696	1
1	1317	1919	0	0	0	6	1.000000	1.000000	29.057610	1
1	1669	1920	1	0	0	6	1.268862	1.000000	29.063986	1
1	1658	1921	1	0	0	5	1.117087	1.000000	29.074192	1
1	0	1922	0	0	0	1	1.000000	1.000000	29.075901	1
2	553	1923	1	0	0	5	1.268862	1.000000	29.076870	2
1	1282	1924	0	0	0	6	1.000000	1.000000	29.078007	1
1	1672	1928	1	0	0	5	1.120702	1.000000	29.091595	1
1	1860	1927	0	0	1	4	1.000000	1.000000	29.081493	2
0	220	1937	0	0	1	4	1.000000	1.000000	29.161032	1
2	1758	1933	0	0	0	7	1.000000	1.000000	29.121214	2
1	462	1932	0	0	0	6	1.000000	1.000000	29.111973	1
1	1294	1935	0	0	0	6	1.000000	1.000000	29.136044	1
1	926	1936	1	0	0	5	1.007565	1.000000	29.136337	1
1	1488	1938	0	0	0	7	1.000000	1.000000	29.161674	1
1	1800	1945	0	0	0	6	1.000000	1.000000	29.176451	1
1	1823	1944	1	0	0	5	1.383612	1.000000	29.172655	1
1	903	1941	1	0	0	5	1.229690	1.000000	29.166788	1
1	556	1943	0	0	0	3	1.000000	1.000000	29.171282	1
1	106	1946	0	0	0	5	1.000000	1.000000	29.183464	1
1	265	1947	1	0	0	4	1.030959	1.000000	29.183741	1
1	1359	1951	2	0	0	6	1.455147	1.000000	29.195829	1
1	293	1949	0	0	0	2	1.000000	1.000000	29.188251	1
1	79	1950	0	0	1	3	1.000000	1.000000	29.191513	1
1	795	1952	0	0	0	8	1.000000	1.000000	29.205774	1
0	769	1953	0	0	1	6	1.000000	1.000000	29.210831	1
0	1908	1954	0	0	1	4	1.000000	1.000000	29.211308	1
1	1927	1955	0	0	0	5	1.000000	1.000000	29.212107	1
1	1895	1958	0	0	0	5	1.000000	1.000000	29.245728	1
1	1896	1957	1	0	0	7	1.013969	1.000000	29.215218	1
1	600	1959	0	0	0	4	1.000000	1.000000	29.259745	1
1	36	1964	0	0	0	3	1.000000	1.000000	29.283987	1
1	281	1963	1	0	0	1	1.025533	1.000000	29.281157	1
1	1823	1972	1	0	0	5	1.383612	1.000000	29.338881	1
1	1770	1966	0	0	0	4	1.000000	1.000000	29.291599	1
1	1151	1967	0	0	0	5	1.000000	1.000000	29.294508	1
1	1586	1973	0	0	0	6	1.000000	1.000000	29.341875	1
0	1730	1971	0	0	1	8	1.000000	1.000000	29.331236	1
0	603	1977	0	0	1	3	1.000000	1.000000	29.349669	1
0	1592	1975	1	0	1	2	1.015789	1.000000	29.346209	1
1	1653	1978	0	0	0	6	1.000000	1.000000	29.378031	1
1	84	1980	0	0	1	3	1.000000	1.000000	29.391348	1
1	742	1981	0	0	0	4	1.000000	1.000000	29.393276	1
1	414	1982	0	0	0	3	1.000000	1.000000	29.393806	1
1	1723	1984	0	0	0	7	1.000000	1.000000	29.398367	1
1	1341	1985	0	0	1	5	1.000000	1.000000	29.400978	1
1	1265	1987	0	0	0	7	1.000000	1.000000	29.424038	1
1	1490	1988	0	0	0	6	1.000000	1.000000	29.425970	1
3	471	1990	0	0	0	5	1.000000	1.000000	29.432266	3
1	16	1991	0	0	0	2	1.000000	1.000000	29.438852	1
0	1577	1994	0	0	1	6	1.000000	1.000000	29.452078	1
1	1123	1993	2	0	0	5	1.284807	1.000000	29.443653	1
1	1994	1998	0	0	0	7	1.000000	1.000000	29.477980	1
0	13	1997	1	0	1	1	1.188358	1.000000	29.475958	1
0	22	2011	0	0	1	2	1.000000	1.000000	29.525663	1
1	1273	2006	0	0	0	6	1.000000	1.000000	29.504026	1
1	837	2009	0	0	0	4	1.000000	1.000000	29.519873	1
1	1051	2002	0	0	0	5	1.000000	1.000000	29.489277	1
1	1661	2003	2	0	1	7	1.284807	1.000000	29.489622	1
1	328	2013	0	0	0	4	1.000000	1.000000	29.541994	1
1	1605	2014	1	0	0	5	1.037533	1.000000	29.542021	1
2	1819	2015	1	0	0	6	1.383612	1.000000	29.547510	2
1	1293	2024	0	0	0	7	1.000000	1.000000	29.598076	1
1	1977	2025	0	0	0	4	1.000000	1.000000	29.603323	1
1	1382	2022	1	0	1	4	1.107598	1.000000	29.575317	1
3	1823	2028	1	0	0	5	1.383612	1.000000	29.619165	3
1	123	2031	1	0	0	4	1.072942	1.000000	29.641273	1
1	1664	2030	0	0	0	8	1.000000	1.000000	29.629000	1
0	1359	2033	2	0	1	6	1.455147	1.000000	29.655422	1
1	1389	2034	2	0	0	5	1.631444	1.000000	29.656263	1
1	267	2040	1	0	0	4	1.268862	1.000000	29.670864	1
1	1585	2043	1	0	0	6	1.013474	1.000000	29.683632	1
1	471	2053	0	0	0	5	1.000000	1.000000	29.717972	1
1	455	2038	1	0	0	2	1.320535	1.000000	29.666740	1
1	1470	2046	1	0	0	5	1.053581	1.000000	29.690825	1
1	1837	2049	1	0	0	6	1.268862	1.000000	29.705450	1
1	1069	2054	1	0	0	4	1.383612	1.000000	29.726889	1
1	796	2052	0	0	0	6	1.000000	1.000000	29.715111	1
1	2011	2072	1	0	1	2	1.131280	1.000000	29.799444	1
1	1238	2056	0	0	0	6	1.000000	1.000000	29.728199	1
1	479	2058	0	0	0	4	1.000000	1.000000	29.730511	1
1	553	2064	1	0	0	5	1.268862	1.000000	29.757858	1
0	459	2062	1	0	1	3	1.193050	1.000000	29.752617	1
3	871	2065	0	0	1	5	1.000000	1.000000	29.762552	4
1	832	2067	1	0	0	2	1.008630	1.000000	29.780561	1
1	1576	2068	2	0	0	3	1.238676	1.000000	29.781256	1
1	1954	2073	0	0	0	5	1.000000	1.000000	29.800756	1
1	631	2071	0	0	0	2	1.000000	1.000000	29.795647	1
1	1953	2076	0	0	0	7	1.000000	1.000000	29.846804	1
1	23	2083	0	0	0	2	1.000000	1.000000	29.855360	1
1	1834	2078	0	0	0	6	1.000000	1.000000	29.847471	1
1	471	2079	0	0	0	5	1.000000	1.000000	29.847672	1
1	471	2080	0	0	0	5	1.000000	1.000000	29.847672	1
1	538	2082	0	0	0	3	1.000000	1.000000	29.851334	1
1	1448	2085	0	0	0	3	1.000000	1.000000	29.861593	1
0	0	2086	0	0	1	1	1.000000	1.000000	29.862583	1
1	796	2087	0	0	1	5	1.000000	1.000000	29.863077	1
1	1528	2088	1	0	0	5	1.383612	1.000000	29.872656	1
0	1847	2089	1	0	1	5	1.149032	1.000000	29.875278	1
1	379	2091	1	0	0	2	1.143814	1.000000	29.883549	1
1	471	2092	0	0	0	5	1.000000	1.000000	29.888050	1
1	1475	2095	0	0	0	3	1.000000	1.000000	29.904339	1
0	1293	2096	0	0	1	6	1.000000	1.000000	29.909204	0
1	1793	2097	0	0	0	7	1.000000	1.000000	29.911478	1
1	1691	2104	0	0	1	4	1.000000	1.000000	29.935991	1
1	916	2099	0	0	0	6	1.000000	1.000000	29.918295	1
1	1297	2102	0	0	0	3	1.000000	1.000000	29.928743	1
1	1105	2101	1	0	0	7	1.013969	1.000000	29.923576	1
1	263	2103	0	0	0	4	1.000000	1.000000	29.929052	1
1	263	2111	0	0	1	4	1.000000	1.000000	29.966640	1
1	2086	2110	0	0	0	2	1.000000	1.000000	29.963158	1
1	1169	2109	0	0	0	6	1.000000	1.000000	29.961136	1
1	471	2113	0	0	0	5	1.000000	1.000000	29.979122	1
1	1401	2118	1	0	0	4	1.383612	1.000000	30.004135	1
1	1804	2117	0	0	0	6	1.000000	1.000000	30.001062	1
1	1335	2119	0	0	0	7	1.000000	1.000000	30.008741	1
1	871	2129	0	0	0	5	1.000000	1.000000	30.082001	1
1	1244	2121	1	0	0	5	1.272890	1.000000	30.014648	1
1	1543	2125	0	0	0	7	1.000000	1.000000	30.024277	1
1	1453	2130	0	0	0	5	1.000000	1.000000	30.082409	1
1	1758	2133	0	0	0	7	1.000000	1.000000	30.111727	1
1	1702	2132	2	0	0	7	1.455147	1.000000	30.095381	1
1	1324	2138	0	0	0	6	1.000000	1.000000	30.125462	1
1	1634	2135	0	0	0	4	1.000000	1.000000	30.115904	1
1	1311	2144	0	0	0	7	1.000000	1.000000	30.145935	1
1	399	2140	0	0	0	4	1.000000	1.000000	30.131027	1
1	625	2146	1	0	0	2	1.025823	1.000000	30.151175	1
1	2033	2145	2	0	0	7	1.455147	1.000000	30.147032	1
1	293	2143	0	0	0	2	1.000000	1.000000	30.137169	1
1	1269	2154	0	0	0	2	1.000000	1.000000	30.180593	1
1	1079	2148	1	0	1	4	1.383612	1.000000	30.157232	1
1	471	2152	0	0	0	5	1.000000	1.000000	30.177799	1
1	404	2151	0	0	0	4	1.000000	1.000000	30.167877	1
1	1188	2165	0	0	0	5	1.000000	1.000000	30.215242	1
1	1997	2156	1	0	0	2	1.188358	1.000000	30.181868	1
1	1885	2158	2	0	0	6	1.405935	1.000000	30.186098	1
1	361	2161	0	0	0	2	1.000000	1.000000	30.205046	1
1	1937	2164	1	0	0	4	1.174427	1.000000	30.210213	1
1	183	2166	0	0	1	3	1.000000	1.000000	30.223604	2
1	1916	2168	0	0	0	6	1.000000	1.000000	30.235624	1
0	445	2169	2	0	1	2	1.295659	1.000000	30.235928	1
1	1227	2170	0	0	0	5	1.000000	1.000000	30.242619	1
1	1317	2171	0	0	0	6	1.000000	1.000000	30.253656	1
1	471	2175	1	0	0	4	1.004720	1.000000	30.266756	1
1	2169	2174	2	0	0	3	1.295659	1.000000	30.266048	1
1	1975	2176	1	0	0	3	1.015789	1.000000	30.267874	1
1	812	2190	0	0	0	4	1.000000	1.000000	30.318718	1
1	927	2186	0	0	1	4	1.000000	1.000000	30.315233	1
1	193	2181	0	0	0	4	1.000000	1.000000	30.296274	1
1	1341	2195	0	0	0	5	1.000000	1.000000	30.347708	1
1	2062	2187	1	0	0	4	1.193050	1.000000	30.315296	1
1	1105	2193	1	0	0	6	1.013969	1.000000	30.337778	1
1	2089	2196	1	0	0	6	1.149032	1.000000	30.349203	1
1	617	2197	1	0	0	3	1.146173	1.000000	30.350014	1
1	1971	2198	1	0	0	8	1.069907	1.000000	30.352400	1
0	1105	2199	1	0	1	6	1.013969	1.000000	30.363121	1
1	2065	2200	0	0	0	6	1.000000	1.000000	30.364115	1
1	1568	2201	0	0	0	5	1.000000	1.000000	30.368450	1
1	471	2202	0	0	0	5	1.000000	1.000000	30.376339	1
1	657	2203	0	0	0	6	1.000000	1.000000	30.379128	1
1	1849	2205	3	0	0	6	1.469560	1.000000	30.382551	1
1	2166	2209	0	0	0	4	1.000000	1.000000	30.393312	1
1	1224	2208	0	0	0	4	1.000000	1.000000	30.391317	1
1	2199	2210	2	0	0	6	1.176986	1.000000	30.393982	1
1	1718	2214	3	0	0	3	1.911936	1.000000	30.396610	1
2	1825	2212	1	0	0	4	1.034126	1.000000	30.394957	2
1	1452	2218	1	0	0	2	1.105466	1.000000	30.423431	1
1	1898	2215	0	0	0	9	1.000000	1.000000	30.399580	1
1	1896	2222	1	0	0	7	1.013969	1.000000	30.433956	1
1	929	2220	0	0	0	10	1.000000	1.000000	30.427210	1
1	471	2228	0	0	0	5	1.000000	1.000000	30.447685	1
1	120	2224	0	0	0	3	1.000000	1.000000	30.435808	1
1	293	2225	0	0	0	2	1.000000	1.000000	30.435938	1
1	1169	2231	0	0	0	6	1.000000	1.000000	30.452898	1
1	1161	2236	0	0	0	6	1.000000	1.000000	30.482925	1
1	531	2235	1	0	0	3	1.049599	1.000000	30.479563	1
