Generation	Population	RecentBirths	RecentDeaths	RecentMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
344.395081	130152	588989	585527	588989	6.108550	0.083195	5.813985	0.080479	1.047087	1.000000	0.029432	0.000000	129789	14850	38	129478	129478	119598	10280	274	0	0	0	0	0	0	0	0
345.395081	130958	726287	722019	726287	6.125460	0.083973	5.823691	0.081740	1.047435	1.000000	0.029663	0.000000	130584	14919	33	130248	130248	120277	10365	316	0	0	0	0	0	0	0	0
346.395111	131698	864285	859277	864285	6.140837	0.084496	5.835269	0.082215	1.047736	1.000000	0.029835	0.000000	131353	14931	38	131019	131019	120890	10488	320	0	0	0	0	0	0	0	0
347.395111	132473	1002720	996937	1002720	6.159225	0.085791	5.851221	0.083740	1.048148	1.000000	0.030010	0.000000	132127	15005	38	131815	131815	121459	10663	351	0	0	0	0	0	0	0	0
348.395111	133247	1141324	1134767	1141324	6.177662	0.086726	5.875848	0.084685	1.048621	1.000000	0.030286	0.000000	132936	15167	37	132596	132596	122056	10826	365	0	0	0	0	0	0	0	0
349.395111	134049	1281377	1274018	1281377	6.202680	0.087102	5.902783	0.085030	1.048905	1.000000	0.030471	0.000000	133725	15230	35	133369	133369	122742	10938	369	0	0	0	0	0	0	0	0
350.395111	134796	54547	54349	54547	6.220533	0.088326	5.917276	0.086567	1.049392	1.000000	0.030750	0.000000	134470	15337	35	134134	134134	123297	11092	407	0	0	0	0	0	0	0	0
351.395111	135581	196390	195407	196390	6.244349	0.089010	5.935213	0.087290	1.049749	1.000000	0.031005	0.000000	135237	15508	35	134888	134888	123934	11226	421	0	0	0	0	0	0	0	0
352.395111	136346	339005	337257	339005	6.261122	0.090212	5.957641	0.088803	1.050185	1.000000	0.031223	0.000000	136006	15561	36	135657	135657	124505	11382	459	0	0	0	0	0	0	0	0
353.395142	137105	483144	480637	483144	6.281186	0.091156	5.968011	0.089762	1.050665	1.000000	0.031505	0.000000	136769	15610	39	136401	136401	125080	11552	473	0	0	0	0	0	0	0	0
354.395142	137848	627784	624534	627784	6.297443	0.092014	6.006235	0.090571	1.051128	1.000000	0.031777	0.000000	137476	15594	37	137120	137120	125648	11716	484	0	0	0	0	0	0	0	0
355.395142	138635	773762	769725	773762	6.314653	0.092632	6.011889	0.091343	1.051373	1.000000	0.031927	0.000000	138283	15852	37	137902	137902	126298	11832	505	0	0	0	0	0	0	0	0
356.395142	139403	919261	914456	919261	6.332217	0.093549	6.037009	0.092465	1.051694	1.000000	0.032116	0.000000	139039	15871	36	138671	138671	126896	11973	534	0	0	0	0	0	0	0	0
357.395142	140176	1065915	1060337	1065915	6.354140	0.094617	6.058400	0.093924	1.052049	1.000000	0.032308	0.000000	139815	15930	40	139426	139426	127492	12105	579	0	0	0	0	0	0	0	0
358.395142	141038	1213572	1207132	1213572	6.377543	0.095265	6.096683	0.094540	1.052429	1.000000	0.032513	0.000000	140659	16050	41	140271	140271	128191	12258	589	0	0	0	0	0	0	0	0
359.395142	141808	1362835	1355625	1362835	6.395309	0.096342	6.109170	0.095905	1.052845	1.000000	0.032772	0.000000	141458	16208	41	141076	141076	128772	12410	626	0	0	0	0	0	0	0	0
360.395172	142655	58118	57808	58118	6.415051	0.097172	6.131668	0.096733	1.053309	1.000000	0.033050	0.000000	142302	16262	41	141920	141920	129435	12578	642	0	0	0	0	0	0	0	0
361.395172	143502	209087	207930	209087	6.432796	0.097873	6.137132	0.097413	1.053728	1.000000	0.033278	0.000000	143147	16481	43	142736	142736	130109	12743	648	2	0	0	0	0	0	0	0
362.395172	144369	359939	357915	359939	6.447402	0.098768	6.165626	0.098174	1.054163	1.000000	0.033494	0.000000	144009	16603	42	143619	143619	130770	12940	658	1	0	0	0	0	0	0	0
363.395172	145147	512353	509551	512353	6.464047	0.099354	6.191888	0.098654	1.054336	1.000000	0.033542	0.000000	144787	16733	41	144451	144451	131392	13089	666	0	0	0	0	0	0	0	0
364.395172	145998	666175	662522	666175	6.485781	0.100132	6.211371	0.099421	1.054839	1.000000	0.033831	0.000000	145642	16819	38	145259	145259	132059	13259	680	0	0	0	0	0	0	0	0
365.395172	146847	820841	816339	820841	6.505152	0.100928	6.246072	0.100348	1.055256	1.000000	0.034119	0.000000	146455	16852	38	146077	146077	132732	13409	706	0	0	0	0	0	0	0	0
366.395203	147732	976243	970856	976243	6.525648	0.101352	6.255158	0.100923	1.055609	1.000000	0.034364	0.000000	147361	16858	39	146950	146950	133483	13527	720	2	0	0	0	0	0	0	0
367.395203	148545	1132122	1125922	1132122	6.546541	0.102265	6.290891	0.101800	1.056054	1.000000	0.034601	0.000000	148194	16998	39	147808	147808	134096	13707	742	0	0	0	0	0	0	0	0
368.395203	149470	1289303	1282178	1289303	6.563879	0.102910	6.308931	0.102524	1.056321	1.000000	0.034733	0.000000	149090	17042	39	148651	148651	134850	13858	762	0	0	0	0	0	0	0	0
369.395203	150245	1448052	1440152	1448052	6.581271	0.103325	6.353014	0.103107	1.056549	1.000000	0.034927	0.000000	149861	17235	38	149461	149461	135506	13954	785	0	0	0	0	0	0	0	0
370.395203	151045	60707	60427	60707	6.602820	0.104234	6.368189	0.104186	1.056960	1.000000	0.035160	0.000000	150663	17439	40	150294	150294	136118	14110	817	0	0	0	0	0	0	0	0
371.395203	151874	221038	219929	221038	6.619678	0.105166	6.381827	0.105075	1.057394	1.000000	0.035426	0.000000	151490	17558	40	151066	151066	136735	14306	833	0	0	0	0	0	0	0	0
372.395203	152684	382125	380206	382125	6.640525	0.106239	6.419167	0.106227	1.057926	1.000000	0.035767	0.000000	152311	17674	39	151895	151895	137323	14501	860	0	0	0	0	0	0	0	0
373.395203	153569	543883	541079	543883	6.656702	0.106174	6.459558	0.106137	1.058017	1.000000	0.035845	0.000000	153180	17665	42	152773	152773	138126	14581	862	0	0	0	0	0	0	0	0
374.395203	154388	706676	703053	706676	6.673200	0.106718	6.471138	0.106502	1.058208	1.000000	0.035925	0.000000	154007	17792	42	153606	153606	138774	14752	862	0	0	0	0	0	0	0	0
375.395203	155255	870044	865554	870044	6.693073	0.107649	6.491442	0.108149	1.058521	1.000000	0.036160	0.000000	154836	17919	42	154457	154457	139480	14837	938	0	0	0	0	0	0	0	0
376.395203	156158	1035088	1029695	1035088	6.713175	0.108755	6.502182	0.109432	1.058982	1.000000	0.036444	0.000000	155734	18064	44	155286	155286	140152	15029	977	0	0	0	0	0	0	0	0
377.395233	156980	1201121	1194906	1201121	6.735062	0.109460	6.509947	0.110202	1.059323	1.000000	0.036608	0.000000	156589	18186	46	156152	156152	140796	15185	999	0	0	0	0	0	0	0	0
378.395233	157908	1367518	1360375	1367518	6.751419	0.110260	6.546878	0.110996	1.059619	1.000000	0.036731	0.000000	157489	18220	46	157060	157060	141516	15373	1019	0	0	0	0	0	0	0	0
379.395233	158735	1535069	1527099	1535069	6.772041	0.111103	6.579213	0.111738	1.059997	1.000000	0.036941	0.000000	158351	18337	44	157911	157911	142129	15576	1030	0	0	0	0	0	0	0	0
380.395203	159672	65342	64944	65342	6.792757	0.111372	6.610823	0.112154	1.060136	1.000000	0.037085	0.000000	159236	18440	41	158783	158783	142942	15677	1053	0	0	0	0	0	0	0	0
381.395203	160470	234898	233702	234898	6.811996	0.111871	6.625937	0.112425	1.060269	1.000000	0.037077	0.000000	160052	18529	40	159654	159654	143567	15854	1049	0	0	0	0	0	0	0	0
382.395203	161390	404663	402547	404663	6.833292	0.112491	6.654276	0.113298	1.060596	1.000000	0.037332	0.000000	160984	18614	44	160534	160534	144322	15981	1087	0	0	0	0	0	0	0	0
383.395203	162275	576102	573101	576102	6.845657	0.112938	6.681261	0.114046	1.060910	1.000000	0.037595	0.000000	161852	18667	43	161405	161405	145072	16079	1124	0	0	0	0	0	0	0	0
384.395233	163187	748945	745032	748945	6.866417	0.113716	6.695272	0.115087	1.061275	1.000000	0.037863	0.000000	162767	18802	40	162322	162322	145797	16223	1167	0	0	0	0	0	0	0	0
385.395233	163985	921996	917285	921996	6.881953	0.114193	6.725671	0.115508	1.061515	1.000000	0.037964	0.000000	163574	18897	44	163173	163173	146436	16372	1177	0	0	0	0	0	0	0	0
386.395233	164947	1095905	1090232	1095905	6.898949	0.114728	6.723401	0.116303	1.061739	1.000000	0.038117	0.000000	164519	19018	46	164077	164077	147239	16492	1216	0	0	0	0	0	0	0	0
387.395233	165840	1271592	1265026	1271592	6.917776	0.115497	6.728733	0.117421	1.062012	1.000000	0.038296	0.000000	165416	19162	47	164971	164971	147951	16624	1265	0	0	0	0	0	0	0	0
388.395233	166699	1448328	1440903	1448328	6.936070	0.116149	6.740928	0.118269	1.062257	1.000000	0.038448	0.000000	166285	19188	45	165838	165838	148637	16762	1300	0	0	0	0	0	0	0	0
389.395233	167604	1625757	1617427	1625757	6.950401	0.116841	6.741385	0.119722	1.062534	1.000000	0.038714	0.000000	167183	19351	47	166709	166709	149406	16813	1385	0	0	0	0	0	0	0	0
390.395233	168456	68935	68648	68935	6.968532	0.117835	6.747352	0.121009	1.063013	1.000000	0.039041	0.000000	168038	19400	48	167579	167579	150044	16974	1438	0	0	0	0	0	0	0	0
391.395233	169365	248842	247646	248842	6.984395	0.118814	6.748422	0.121995	1.063518	1.000000	0.039341	0.000000	168908	19525	48	168461	168461	150708	17191	1466	0	0	0	0	0	0	0	0
392.395233	170233	428790	426726	428790	7.001533	0.119507	6.783155	0.122703	1.063757	1.000000	0.039460	0.000000	169780	19702	46	169302	169302	151377	17368	1488	0	0	0	0	0	0	0	0
393.395233	171056	610281	607394	610281	7.018532	0.120206	6.799637	0.123485	1.064109	1.000000	0.039678	0.000000	170621	19691	48	170182	170182	152011	17528	1517	0	0	0	0	0	0	0	0
394.395233	171972	792605	788802	792605	7.033802	0.121165	6.823992	0.124469	1.064608	1.000000	0.039936	0.000000	171536	19779	49	171092	171092	152680	17747	1545	0	0	0	0	0	0	0	0
395.395233	172852	975651	970968	975651	7.051929	0.121491	6.841322	0.124758	1.064781	1.000000	0.040033	0.000000	172409	19879	45	171920	171920	153409	17886	1557	0	0	0	0	0	0	0	0
396.395233	173886	1160848	1155131	1160848	7.061213	0.122011	6.847590	0.125288	1.065036	1.000000	0.040200	0.000000	173443	19949	47	172902	172902	154249	18058	1579	0	0	0	0	0	0	0	0
397.395233	174732	1346396	1339833	1346396	7.081342	0.122553	6.855541	0.125495	1.065228	1.000000	0.040207	0.000000	174284	20156	45	173815	173815	154887	18276	1569	0	0	0	0	0	0	0	0
398.395233	175687	1532940	1525422	1532940	7.102546	0.123322	6.873518	0.126378	1.065589	1.000000	0.040444	0.000000	175201	20255	50	174745	174745	155624	18460	1603	0	0	0	0	0	0	0	0
399.395264	176563	1719960	1711566	1719960	7.122257	0.124126	6.865202	0.127526	1.065904	1.000000	0.040686	0.000000	176095	20340	52	175635	175635	156306	18598	1659	0	0	0	0	0	0	0	0
400.395233	177498	72667	72309	72667	7.138340	0.124768	6.877063	0.128433	1.066181	1.000000	0.040875	0.000000	177050	20567	51	176541	176541	157058	18734	1706	0	0	0	0	0	0	0	0
401.395264	178366	262757	261531	262757	7.158343	0.125562	6.893832	0.129672	1.066588	1.000000	0.041189	0.000000	177934	20697	50	177461	177461	157744	18848	1774	0	0	0	0	0	0	0	0
402.395264	179362	453783	451561	453783	7.173420	0.126097	6.914737	0.130145	1.066899	1.000000	0.041384	0.000000	178890	20722	52	178405	178405	158535	19037	1790	0	0	0	0	0	0	0	0
403.395264	180276	645931	642795	645931	7.189387	0.126462	6.947435	0.130411	1.067119	1.000000	0.041505	0.000000	179782	20734	53	179313	179313	159276	19202	1798	0	0	0	0	0	0	0	0
404.395264	181214	838917	834843	838917	7.209962	0.127126	6.989437	0.131415	1.067326	1.000000	0.041634	0.000000	180773	20964	54	180272	180272	160030	19331	1853	0	0	0	0	0	0	0	0
405.395264	182127	1032437	1027450	1032437	7.230729	0.128169	7.008647	0.132229	1.067774	1.000000	0.041873	0.000000	181673	21018	52	181202	181202	160651	19609	1867	0	0	0	0	0	0	0	0
406.395264	183104	1227254	1221290	1227254	7.250939	0.128839	7.036890	0.133389	1.068017	1.000000	0.042094	0.000000	182657	21198	49	182158	182158	161452	19713	1939	0	0	0	0	0	0	0	0
407.395264	184123	1423500	1416517	1423500	7.271867	0.130130	7.056807	0.135336	1.068573	1.000000	0.042491	0.000000	183620	21249	49	183124	183124	162201	19884	2038	0	0	0	0	0	0	0	0
408.395264	185054	1620252	1612338	1620252	7.286873	0.130173	7.075272	0.135235	1.068572	1.000000	0.042464	0.000000	184577	21459	48	184060	184060	163001	20017	2036	0	0	0	0	0	0	0	0
409.395264	185938	1819317	1810519	1819317	7.309017	0.131092	7.097831	0.136617	1.068990	1.000000	0.042716	0.000000	185466	21526	47	184953	184953	163673	20155	2110	0	0	0	0	0	0	0	0
410.395325	186935	77036	76633	77036	7.328767	0.132073	7.122761	0.137851	1.069333	1.000000	0.042927	0.000000	186422	21683	50	185909	185909	164414	20354	2166	1	0	0	0	0	0	0	0
411.395325	187861	277671	276342	277671	7.349237	0.133077	7.157270	0.139267	1.069720	1.000000	0.043178	0.000000	187385	21773	48	186852	186852	165107	20508	2246	0	0	0	0	0	0	0	0
412.395325	188802	479619	477349	479619	7.370409	0.133870	7.169076	0.140590	1.069988	1.000000	0.043343	0.000000	188326	21868	48	187847	187847	165854	20621	2327	0	0	0	0	0	0	0	0
413.395325	189804	682133	678861	682133	7.386978	0.134101	7.189385	0.140973	1.070099	1.000000	0.043432	0.000000	189291	21875	48	188773	188773	166711	20733	2360	0	0	0	0	0	0	0	0
414.395325	190800	885049	880781	885049	7.405996	0.134623	7.187391	0.141634	1.070416	1.000000	0.043639	0.000000	190289	22018	48	189734	189734	167512	20890	2398	0	0	0	0	0	0	0	0
415.395325	191790	1089862	1084604	1089862	7.423760	0.135695	7.193246	0.143503	1.070892	1.000000	0.044090	0.000000	191286	22081	47	190744	190744	168281	20993	2516	0	0	0	0	0	0	0	0
416.395325	192733	1295907	1289706	1295907	7.443251	0.136655	7.220007	0.144894	1.071333	1.000000	0.044419	0.000000	192187	22180	48	191655	191655	168987	21154	2592	0	0	0	0	0	0	0	0
417.395325	193531	1502717	1495718	1502717	7.457736	0.137079	7.226010	0.145454	1.071489	1.000000	0.044503	0.000000	193054	22387	52	192549	192549	169630	21273	2628	0	0	0	0	0	0	0	0
418.395325	194585	1710821	1702768	1710821	7.477118	0.137626	7.238662	0.146502	1.071734	1.000000	0.044701	0.000000	194067	22554	52	193531	193531	170511	21368	2706	0	0	0	0	0	0	0	0
419.395325	195557	1919806	1910781	1919806	7.496326	0.138645	7.228100	0.147657	1.072125	1.000000	0.044916	0.000000	195035	22592	50	194469	194469	171203	21595	2759	0	0	0	0	0	0	0	0
420.395355	196454	81004	80615	81004	7.517083	0.139732	7.235900	0.149380	1.072590	1.000000	0.045275	0.000000	195953	22586	49	195431	195431	171868	21721	2865	0	0	0	0	0	0	0	0
421.395355	197421	292322	290966	292322	7.533029	0.140704	7.249767	0.150415	1.073080	1.000000	0.045580	0.000000	196906	22837	52	196357	196357	172557	21950	2914	0	0	0	0	0	0	0	0
422.395355	198282	505191	502974	505191	7.551941	0.142020	7.258760	0.152288	1.073593	1.000000	0.045988	0.000000	197810	22876	52	197258	197258	173140	22124	3018	0	0	0	0	0	0	0	0
423.395355	199270	718505	715300	718505	7.566172	0.142771	7.294269	0.153309	1.073916	1.000000	0.046230	0.000000	198782	23029	55	198234	198234	173903	22284	3083	0	0	0	0	0	0	0	0
424.395355	200332	933358	929091	933358	7.585388	0.143701	7.328290	0.154592	1.074335	1.000000	0.046528	0.000000	199801	23262	53	199257	199257	174702	22472	3158	0	0	0	0	0	0	0	0
425.395355	201254	1148917	1143728	1148917	7.608410	0.144812	7.347832	0.156310	1.074775	1.000000	0.046858	0.000000	200741	23480	56	200208	200208	175378	22608	3268	0	0	0	0	0	0	0	0
426.395355	202216	1365821	1359670	1365821	7.625751	0.146017	7.361876	0.157779	1.075379	1.000000	0.047254	0.000000	201652	23527	55	201131	201131	176033	22839	3344	0	0	0	0	0	0	0	0
427.395355	203226	1583375	1576214	1583375	7.638329	0.146881	7.385235	0.159374	1.075772	1.000000	0.047626	0.000000	202664	23662	59	202077	202077	176839	22924	3463	0	0	0	0	0	0	0	0
428.395355	204080	1802921	1794906	1802921	7.660496	0.147173	7.392100	0.159827	1.075965	1.000000	0.047797	0.000000	203572	23724	58	203063	203063	177548	23029	3503	0	0	0	0	0	0	0	0
429.395355	205174	2023150	2014041	2023150	7.678024	0.148026	7.401178	0.160710	1.076383	1.000000	0.048059	0.000000	204652	23893	55	204072	204072	178353	23271	3550	0	0	0	0	0	0	0	0
430.395355	206127	84899	84536	84899	7.696862	0.149097	7.421252	0.162797	1.076794	1.000000	0.048448	0.000000	205586	24092	54	205047	205047	179097	23327	3703	0	0	0	0	0	0	0	0
431.395355	207029	307509	306244	307509	7.715470	0.150428	7.416589	0.164515	1.077291	1.000000	0.048714	0.000000	206486	24130	56	205941	205941	179684	23547	3798	0	0	0	0	0	0	0	0
432.395355	208027	531415	529152	531415	7.734323	0.151341	7.426066	0.165788	1.077685	1.000000	0.049008	0.000000	207511	24253	60	206914	206914	180428	23715	3884	0	0	0	0	0	0	0	0
433.395386	209016	756502	753250	756502	7.749981	0.152208	7.438316	0.166612	1.078021	1.000000	0.049163	0.000000	208434	24361	60	207898	207898	181127	23964	3925	0	0	0	0	0	0	0	0
434.395386	209952	982366	978178	982366	7.767866	0.153049	7.445277	0.167547	1.078356	1.000000	0.049385	0.000000	209431	24445	61	208854	208854	181799	24173	3980	0	0	0	0	0	0	0	0
435.395386	210927	1209054	1203891	1209054	7.784247	0.154475	7.449373	0.169885	1.078969	1.000000	0.049851	0.000000	210395	24387	61	209819	209819	182488	24295	4144	0	0	0	0	0	0	0	0
436.395386	211963	1437119	1430920	1437119	7.800564	0.155565	7.469927	0.171191	1.079330	1.000000	0.050058	0.000000	211398	24602	64	210827	210827	183211	24530	4222	0	0	0	0	0	0	0	0
437.395386	212962	1665885	1658687	1665885	7.821799	0.156277	7.466556	0.171936	1.079677	1.000000	0.050272	0.000000	212421	24682	63	211831	211831	183947	24749	4266	0	0	0	0	0	0	0	0
438.395386	213990	1896622	1888396	1896622	7.840535	0.156568	7.478358	0.172032	1.079923	1.000000	0.050386	0.000000	213424	24860	61	212858	212858	184763	24950	4277	0	0	0	0	0	0	0	0
439.395386	215030	2129273	2120007	2129273	7.861252	0.157713	7.508612	0.173670	1.080389	1.000000	0.050654	0.000000	214434	25163	63	213829	213829	185509	25129	4392	0	0	0	0	0	0	0	0
440.395386	215975	89891	89479	89891	7.882806	0.158671	7.502129	0.174924	1.080853	1.000000	0.051021	0.000000	215401	25223	71	214802	214802	186182	25317	4476	0	0	0	0	0	0	0	0
441.395386	216948	324101	322716	324101	7.902483	0.159093	7.517582	0.175438	1.081056	1.000000	0.051121	0.000000	216406	25322	68	215806	215806	186954	25473	4521	0	0	0	0	0	0	0	0
442.395386	218112	559382	556833	559382	7.923402	0.160115	7.554867	0.177099	1.081412	1.000000	0.051400	0.000000	217506	25385	65	216891	216891	187834	25633	4645	0	0	0	0	0	0	0	0
443.395386	219090	796639	793112	796639	7.939103	0.160934	7.582502	0.177905	1.081818	1.000000	0.051583	0.000000	218488	25585	64	217894	217894	188525	25871	4694	0	0	0	0	0	0	0	0
444.395386	220075	1035000	1030488	1035000	7.955447	0.162217	7.612263	0.179461	1.082386	1.000000	0.051965	0.000000	219499	25587	66	218871	218871	189169	26112	4794	0	0	0	0	0	0	0	0
445.395386	221013	1272370	1266920	1272370	7.974997	0.163370	7.628656	0.181401	1.082704	1.000000	0.052208	0.000000	220435	25789	69	219875	219875	189847	26225	4941	0	0	0	0	0	0	0	0
446.395386	222110	1512539	1505992	1512539	7.994858	0.164495	7.668948	0.183463	1.083137	1.000000	0.052561	0.000000	221571	25859	67	220936	220936	190683	26318	5109	0	0	0	0	0	0	0	0
447.395386	223098	1752797	1745262	1752797	8.010175	0.165474	7.656400	0.184857	1.083468	1.000000	0.052805	0.000000	222538	26067	67	221935	221935	191399	26481	5218	0	0	0	0	0	0	0	0
448.395386	224176	1994984	1986371	1994984	8.025730	0.166574	7.653528	0.186289	1.083952	1.000000	0.053120	0.000000	223600	26192	66	222992	222992	192156	26698	5322	0	0	0	0	0	0	0	0
449.395386	225220	2238525	2228868	2238525	8.042683	0.167441	7.654053	0.187186	1.084323	1.000000	0.053293	0.000000	224642	26130	65	224040	224040	192892	26945	5383	0	0	0	0	0	0	0	0
450.395386	226170	94594	94242	94594	8.066202	0.168683	7.685559	0.189294	1.084755	1.000000	0.053655	0.000000	225589	26257	64	225010	225010	193567	27055	5548	0	0	0	0	0	0	0	0
451.395386	227228	341058	339648	341058	8.086684	0.169851	7.702478	0.190988	1.085160	1.000000	0.053920	0.000000	226633	26530	66	226048	226048	194314	27233	5681	0	0	0	0	0	0	0	0
452.395386	228321	587646	585143	587646	8.110051	0.170795	7.731151	0.192244	1.085561	1.000000	0.054166	0.000000	227737	26674	67	227101	227101	195108	27430	5783	0	0	0	0	0	0	0	0
453.395386	229315	835875	832378	835875	8.127170	0.171533	7.761173	0.193654	1.085892	1.000000	0.054540	0.000000	228721	26808	66	228098	228098	195886	27523	5906	0	0	0	0	0	0	0	0
454.395386	230370	1085506	1080954	1085506	8.146721	0.172462	7.777514	0.194665	1.086195	1.000000	0.054651	0.000000	229753	26847	67	229110	229110	196622	27766	5982	0	0	0	0	0	0	0	0
455.395386	231385	1335671	1330104	1335671	8.166212	0.173702	7.814095	0.196380	1.086675	1.000000	0.054976	0.000000	230783	26975	69	230133	230133	197307	27964	6114	0	0	0	0	0	0	0	0
456.395386	232487	1588279	1581610	1588279	8.183679	0.174302	7.803970	0.196852	1.086967	1.000000	0.055107	0.000000	231846	27119	69	231189	231189	198113	28225	6149	0	0	0	0	0	0	0	0
457.395386	233513	1841534	1833839	1841534	8.204687	0.175579	7.823253	0.198613	1.087438	1.000000	0.055459	0.000000	232874	27257	67	232239	232239	198799	28428	6286	0	0	0	0	0	0	0	0
458.395416	234545	2095403	2086676	2095403	8.226724	0.176542	7.830134	0.200040	1.087847	1.000000	0.055756	0.000000	233926	27340	65	233276	233276	199546	28591	6408	0	0	0	0	0	0	0	0
459.395416	235524	2350623	2340917	2350623	8.240082	0.177566	7.867430	0.201441	1.088222	1.000000	0.056067	0.000000	234929	27400	68	234311	234311	200231	28765	6528	0	0	0	0	0	0	0	0
460.395416	236641	98454	98070	98454	8.263750	0.178350	7.899950	0.202709	1.088523	1.000000	0.056302	0.000000	236003	27617	72	235348	235348	201084	28909	6648	0	0	0	0	0	0	0	0
461.395416	237756	357466	355967	357466	8.283504	0.179381	7.907904	0.203945	1.088932	1.000000	0.056535	0.000000	237080	27741	72	236420	236420	201857	29149	6750	0	0	0	0	0	0	0	0
462.395416	238747	616808	614318	616808	8.297256	0.180228	7.916917	0.204722	1.089360	1.000000	0.056827	0.000000	238103	27675	70	237426	237426	202520	29425	6802	0	0	0	0	0	0	0	0
463.395416	239793	876337	872801	876337	8.310371	0.180914	7.904114	0.205883	1.089598	1.000000	0.056991	0.000000	239139	27867	69	238461	238461	203329	29546	6918	0	0	0	0	0	0	0	0
464.395416	240846	1138506	1133917	1138506	8.333114	0.181739	7.927413	0.207023	1.089883	1.000000	0.057242	0.000000	240188	27910	68	239507	239507	204102	29717	7027	0	0	0	0	0	0	0	0
465.395416	241986	1401995	1396266	1401995	8.351177	0.182982	7.947310	0.208683	1.090490	1.000000	0.057655	0.000000	241290	28035	66	240566	240566	204864	29965	7157	0	0	0	0	0	0	0	0
466.395416	242919	1666704	1660042	1666704	8.368827	0.184107	7.991978	0.209902	1.090958	1.000000	0.057924	0.000000	242269	28121	66	241601	241601	205446	30223	7250	0	0	0	0	0	0	0	0
467.395416	244048	1932439	1924648	1932439	8.388391	0.185050	8.020085	0.211277	1.091349	1.000000	0.058220	0.000000	243432	28241	68	242734	242734	206262	30411	7375	0	0	0	0	0	0	0	0
468.395416	245101	2198960	2190116	2198960	8.405968	0.186074	8.034329	0.212063	1.091779	1.000000	0.058402	0.000000	244475	28531	66	243772	243772	206919	30757	7425	0	0	0	0	0	0	0	0
469.395416	246211	2468019	2458065	2468019	8.429002	0.186884	8.034830	0.212850	1.092075	1.000000	0.058495	0.000000	245589	28762	66	244889	244889	207690	31029	7492	0	0	0	0	0	0	0	0
470.395416	247245	103782	103456	103782	8.444498	0.187713	8.061199	0.214074	1.092320	1.000000	0.058696	0.000000	246582	28747	68	245937	245937	208449	31183	7611	2	0	0	0	0	0	0	0
471.395416	248330	374769	373358	374769	8.464757	0.188994	8.067018	0.216004	1.092914	1.000000	0.059162	0.000000	247637	28937	71	246967	246967	209187	31355	7786	2	0	0	0	0	0	0	0
472.395416	249394	647488	645013	647488	8.485320	0.190137	8.067460	0.217571	1.093315	1.000000	0.059396	0.000000	248712	29039	72	248023	248023	209899	31573	7920	2	0	0	0	0	0	0	0
473.395416	250415	921007	917511	921007	8.500325	0.191003	8.075493	0.218634	1.093754	1.000000	0.059698	0.000000	249765	29270	66	249076	249076	210611	31781	8020	3	0	0	0	0	0	0	0
474.395416	251527	1195150	1190542	1195150	8.521865	0.192337	8.095340	0.220467	1.094212	1.000000	0.060003	0.000000	250869	29310	70	250142	250142	211340	32000	8183	4	0	0	0	0	0	0	0
475.395416	252573	1471261	1465607	1471261	8.539547	0.193465	8.109958	0.222088	1.094554	1.000000	0.060202	0.000000	251898	29451	72	251206	251206	212041	32206	8320	6	0	0	0	0	0	0	0
476.395416	253625	1748137	1741431	1748137	8.557477	0.194579	8.118681	0.223792	1.095144	1.000000	0.060618	0.000000	252935	29521	71	252246	252246	212776	32353	8491	5	0	0	0	0	0	0	0
477.395416	254759	2026210	2018370	2026210	8.573526	0.195809	8.148050	0.225337	1.095612	1.000000	0.060928	0.000000	254078	29646	72	253338	253338	213514	32609	8633	3	0	0	0	0	0	0	0
478.395416	255844	2306026	2297101	2306026	8.591982	0.196690	8.166500	0.226375	1.096023	1.000000	0.061173	0.000000	255120	29720	72	254399	254399	214263	32842	8737	2	0	0	0	0	0	0	0
479.395416	257031	2587870	2577758	2587870	8.615634	0.197482	8.206816	0.227043	1.096365	1.000000	0.061368	0.000000	256304	29989	74	255579	255579	215080	33143	8808	0	0	0	0	0	0	0	0
480.395416	258085	108850	108408	108850	8.631362	0.198291	8.211457	0.228112	1.096720	1.000000	0.061654	0.000000	257392	30184	77	256697	256697	215834	33326	8925	0	0	0	0	0	0	0	0
481.395416	259210	393293	391726	393293	8.649246	0.199576	8.222284	0.230062	1.097277	1.000000	0.062057	0.000000	258487	30212	74	257776	257776	216594	33500	9116	0	0	0	0	0	0	0	0
482.395416	260238	678874	676279	678874	8.663166	0.200716	8.210122	0.231647	1.097602	1.000000	0.062255	0.000000	259563	30306	79	258849	258849	217270	33702	9266	0	0	0	0	0	0	0	0
483.395416	261374	965115	961384	965115	8.684705	0.201960	8.227683	0.233277	1.098133	1.000000	0.062658	0.000000	260676	30473	77	259993	259993	218015	33931	9428	0	0	0	0	0	0	0	0
484.395416	262526	1252155	1247272	1252155	8.703907	0.202810	8.247828	0.234483	1.098559	1.000000	0.062976	0.000000	261858	30714	74	261113	261113	218833	34143	9550	0	0	0	0	0	0	0	0
